1.500000000000000000e+01,1.550000000000000000e+01,1.600000000000000000e+01,1.650000000000000000e+01,1.700000000000000000e+01,1.750000000000000000e+01,1.800000000000000000e+01,1.850000000000000000e+01,1.900000000000000000e+01,1.950000000000000000e+01,2.000000000000000000e+01,2.050000000000000000e+01,2.100000000000000000e+01,2.150000000000000000e+01,2.200000000000000000e+01,2.250000000000000000e+01,2.300000000000000000e+01,2.350000000000000000e+01,2.400000000000000000e+01
3.689824564505532478e-02,4.657628068885145273e-02,5.919679323719424791e-02,7.492215492951966038e-02,9.680963999053371349e-02,1.260873257928429580e-01,1.671372598009865651e-01,2.240590338034605944e-01,3.111547300829320406e-01,4.426935494763367673e-01,6.523703413035848442e-01,9.703374387789132083e-01,1.484906964570948951e+00,2.330771764594958384e+00,3.594244969219938746e+00,4.872273343905825449e+00,5.506371982187854286e+00,5.764209446149619609e+00,5.852792273722717376e+00
